,userid,age,sex,nationality,usertype,vehiclebrand,vehiclemodel,enginetype,vehiclesize,vehicletype,stationtype,timeofday,dayofweek,holiday,reservation_count,view_count
3660,30249,25-45,Male,Thai,GENERAL,HONDA,ACCORD,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
3661,30249,25-45,Male,Thai,GENERAL,HONDA,ACCORD,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
3662,30249,25-45,Male,Thai,GENERAL,HONDA,ACCORD,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3663,30249,25-45,Male,Thai,GENERAL,HONDA,ACCORD,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3664,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
3665,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
3666,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,6.0
3667,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3668,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
3669,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
3670,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,4.0
3671,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,10.0
3672,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3673,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,7.0
3674,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,7.0
3675,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,Yes,0.0,2.0
3676,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,Yes,0.0,2.0
3677,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
3678,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
3679,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
3680,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
3681,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,Yes,0.0,2.0
3682,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,Yes,0.0,2.0
3683,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,14.0
3684,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,14.0
3685,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,9.0
3686,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,9.0
3687,30249,25-45,Male,Thai,GENERAL,HONDA,CR-V,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,4.0,0.0
3688,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
3689,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,0.0
3690,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
3691,30249,25-45,Male,Thai,GENERAL,HONDA,JAZZ,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,0.0
3692,30249,25-45,Male,Thai,GENERAL,HONDA,JAZZ,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
3693,30249,25-45,Male,Thai,GENERAL,HONDA,JAZZ,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,Yes,1.0,0.0
3694,30249,25-45,Male,Thai,GENERAL,ISUZU,MU-7,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
3695,30249,25-45,Male,Thai,GENERAL,ISUZU,MU-7,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
3696,30249,25-45,Male,Thai,GENERAL,ISUZU,MU-X,Non-EV,XL,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3697,30249,25-45,Male,Thai,GENERAL,ISUZU,MU-X,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3698,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,3.0,0.0
3699,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,5.0,3.0
3700,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
3701,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,2.0,1.0
3702,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3703,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3704,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,14.0
3705,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,3.0
3706,30249,25-45,Male,Thai,GENERAL,MAZDA,CX-5,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3707,30249,25-45,Male,Thai,GENERAL,MERCEDES_BENZ,GLA250,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3708,30249,25-45,Male,Thai,GENERAL,MERCEDES_BENZ,GLA250,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
3709,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3710,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
3711,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
3712,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3713,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3714,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3715,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,14.0
3716,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3717,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
3718,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
3719,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,9.0
3720,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKDAY,Yes,2.0,1.0
3721,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3722,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKEND,Yes,1.0,0.0
3723,30249,25-45,Male,Thai,GENERAL,MG,EXTENDER_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3724,30249,25-45,Male,Thai,GENERAL,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3725,30249,25-45,Male,Thai,GENERAL,MINI,COOPER_S,Non-EV,L,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3726,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3727,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,6.0
3728,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,Yes,0.0,1.0
3729,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3730,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,13.0
3731,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,PAJERO_SPORT,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,4.0
3732,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,TRITON_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
3733,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,TRITON_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,OTHER STATION,WORK HOURS,WEEKEND,No,3.0,0.0
3734,30249,25-45,Male,Thai,GENERAL,MITSUBISHI,XPANDER,Non-EV,M,MPV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3735,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3736,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
3737,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3738,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
3739,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3740,30249,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
3741,30249,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3742,30249,25-45,Male,Thai,GENERAL,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
3743,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,8.0
3744,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,Yes,0.0,1.0
3745,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,8.0
3746,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,32.0
3747,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,2.0
3748,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,12.0
3749,30249,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,Yes,0.0,1.0
3750,30249,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3751,30249,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,3.0
3752,30249,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3753,30249,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,5.0,4.0
3754,30249,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,1.0
3755,30249,25-45,Male,Thai,GENERAL,TESLA,MODEL_3,EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3756,30249,25-45,Male,Thai,GENERAL,TOYOTA,ALPHARD_HYBRID,Non-EV,XL,VAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3757,30249,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,2.0,0.0
3758,30249,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,6.0,0.0
3759,30249,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,2.0,0.0
3760,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3761,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
3762,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,4.0
3763,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3764,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
3765,30249,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3766,30249,25-45,Male,Thai,GENERAL,TOYOTA,C-HR,Non-EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3767,30249,25-45,Male,Thai,GENERAL,TOYOTA,FORTUNER,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
3768,30249,25-45,Male,Thai,GENERAL,TOYOTA,SIENTA,Non-EV,S,MPV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3769,30249,25-45,Male,Thai,GENERAL,TOYOTA,SIENTA,Non-EV,S,MPV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3770,30249,25-45,Male,Thai,GENERAL,TOYOTA,SIENTA,Non-EV,S,MPV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3771,30249,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,2.0
3772,30249,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,3.0,1.0
3773,30249,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
3774,30249,25-45,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3775,30249,25-45,Male,Thai,GENERAL,HONDA,BR-V,Non-EV,S,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
3776,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3777,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
3778,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3779,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3780,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3781,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3782,30249,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,7.0
3783,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
3784,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
3785,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
3786,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
3787,30249,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
3788,30249,25-45,Male,Thai,GENERAL,HONDA,CR-V,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3789,30249,25-45,Male,Thai,GENERAL,HONDA,CR-V,Non-EV,XL,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3790,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3791,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3792,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
3793,30249,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
3794,30249,25-45,Male,Thai,GENERAL,HONDA,MOBILIO,Non-EV,S,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
3795,30249,25-45,Male,Thai,GENERAL,HONDA,MOBILIO,Non-EV,S,SUV,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3796,30249,25-45,Male,Thai,GENERAL,HONDA,MOBILIO,Non-EV,S,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
3797,30249,25-45,Male,Thai,GENERAL,HONDA,MOBILIO,Non-EV,S,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3798,30249,25-45,Male,Thai,GENERAL,ISUZU,D-Max-CAB_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3799,30249,25-45,Male,Thai,GENERAL,ISUZU,D-Max-CAB_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3800,30249,25-45,Male,Thai,GENERAL,ISUZU,D-Max_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3801,30249,25-45,Male,Thai,GENERAL,ISUZU,MU-7,Non-EV,XL,SUV,TRAIN STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
3802,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3803,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
3804,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
3805,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,9.0
3806,30249,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
3807,30249,25-45,Male,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,Yes,1.0,0.0
3808,30249,25-45,Male,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3809,30249,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3810,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3811,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
3812,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
3813,30249,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3814,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
3815,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
3816,30249,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
3817,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
3818,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
3819,30249,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
3820,30249,25-45,Male,Thai,GENERAL,MG,ZS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
3821,30249,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
3822,30249,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
3823,30249,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
3824,30249,25-45,Male,Thai,GENERAL,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
